# OVEREXPRESSION SIMULATIONS
# FBA model ../../ModelFiles/ecFBA/Modified/reducedEcYeast_modified_withDamage.mat with objective max. growth (parsimonious)
# Boolean model ../../ModelFiles/Boolean/Modified/rules.txt, ../../ModelFiles/Boolean/Modified/species.txt
# TF layer ../../ModelFiles/Boolean/Modified/TFtargets.txt
# non-metabolic damage formation f0 = 0.0001
# damage repair r0 = 0.0005
enzyme(s)	standard name	pathway	overexpression span	rls	rls change	enzyme change	lcc	time phase 1	rls phase 1	damage phase 1	time phase 2	rls phase 2	damage phase 2	time phase 3	rls phase 3	damage phase 3	status
CIT1	YNR001C	TCA	phase 2	25	1.0869565217391304	0.9066792384233843	0.931802530005498	23.800000000000068	16.0	0.02074340867030759	17.199999999999974	9.0	0.22079861986128357	0.0	0.0	NaN	dead (overexpression)
ENO1	YGR254W	Glycolysis	phase 2	23	1.0	1.1105253251679357	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20851888183544565	6.199999999999994	1.0	0.27043809360964366	dead (regular)
ENO2	YHR174W	Glycolysis	phase 2	23	1.0	1.110525311882536	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20851889043366323	6.199999999999994	1.0	0.270438104745823	dead (regular)
TPI1	YDR050C	Glycolysis	phase 2	23	1.0	1.1348544811434702	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188812978152	6.199999999999994	1.0	0.2704380929133191	dead (regular)
GPM1	YKL152C	Glycolysis	phase 2	23	1.0	1.0877663383363043	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20851888932580837	6.199999999999994	1.0	0.27043810331095897	dead (regular)
COX4	YGL187C	Oxidative Phosphorylation	phase 2	21	0.9130434782608695	1.0378807522102753	-2.295533131349568	23.800000000000068	16.0	0.02074340867030759	5.899999999999995	3.0	0.15975814841653752	6.8999999999999915	2.0	0.274874685359357	dead (regular)
COX8	YLR395C	Oxidative Phosphorylation	phase 2	21	0.9130434782608695	1.0381949627964542	-2.276648944588131	23.800000000000068	16.0	0.02074340867030759	5.899999999999995	3.0	0.15986237501807696	6.8999999999999915	2.0	0.2750472924368454	dead (regular)
GAL1	YBR020W	Galactose metabolism	phase 2	23	1.0	NaN	NaN	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20851888739666372	6.199999999999994	1.0	0.2704381008123835	dead (regular)
GAL10	YBR019C	Galactose metabolism	phase 2	23	1.0	1.3549024130687224	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20851887908923195	6.199999999999994	1.0	0.27043809005282177	dead (regular)
HXK1	YFR053C	Glycolysis	phase 2	16	0.6956521739130435	0.7380138069866681	-1.1616941434446848	23.800000000000068	16.0	0.02074340867030759	0.1	0.0	0.020746763965127514	0.0	0.0	NaN	dead (overexpression)
HXK2	YGL253W	Glycolysis	phase 2	23	1.0	1.5000000117235248	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188559932289	6.199999999999994	1.0	0.27043806013950306	dead (regular)
ATP4	YPL078C	Oxidative Phosphorylation	phase 2	20	0.8695652173913043	0.8374268794843964	-0.8023145658705411	23.800000000000068	16.0	0.02074340867030759	6.699999999999992	4.0	0.12486432637127536	0.0	0.0	NaN	dead (overexpression)
PDC1	YLR044C	Anaerobic excretion	phase 2	25	1.0869565217391304	1.2434791741593512	0.35714151750087453	23.800000000000068	16.0	0.02074340867030759	9.199999999999983	8.0	0.21602399333613484	7.39999999999999	1.0	0.2800286039100164	dead (regular)
CYT1	YOR065W	Oxidative Phosphorylation	phase 2	21	0.9130434782608695	1.0552437856884125	-1.574050739925481	23.800000000000068	16.0	0.02074340867030759	5.799999999999995	3.0	0.16145479919425204	7.19999999999999	2.0	0.2776772077506981	dead (regular)
ADK1	YDR226W	Salvage pathways	phase 2	23	1.0	NaN	NaN	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20851888739666372	6.199999999999994	1.0	0.2704381008123835	dead (regular)
ATP1	YBL099W	Oxidative Phosphorylation	phase 2	20	0.8695652173913043	0.8338460258148502	-0.7850235496825898	23.800000000000068	16.0	0.02074340867030759	6.5999999999999925	4.0	0.12476809493665132	0.0	0.0	NaN	dead (overexpression)
COX9	YDL067C	Oxidative Phosphorylation	phase 2	21	0.9130434782608695	1.0099056600782796	-8.778468173948552	23.800000000000068	16.0	0.02074340867030759	5.799999999999995	3.0	0.15773332355197284	6.499999999999993	2.0	0.27158354300429705	dead (regular)
COR1	YBL045C	Oxidative Phosphorylation	phase 2	21	0.9130434782608695	1.03500360230298	-2.484216366831693	23.800000000000068	16.0	0.02074340867030759	5.799999999999995	3.0	0.1597705349772436	6.8999999999999915	2.0	0.27494042565748333	dead (regular)
QCR2	YPR191W	Oxidative Phosphorylation	phase 2	21	0.9130434782608695	1.055242939147292	-1.5740748606311799	23.800000000000068	16.0	0.02074340867030759	5.799999999999995	3.0	0.16145262508899216	7.19999999999999	2.0	0.2776773059160028	dead (regular)
RIP1	YEL024W	Oxidative Phosphorylation	phase 2	21	0.9130434782608695	1.0332891810510267	-2.6121556311595935	23.800000000000068	16.0	0.02074340867030759	5.899999999999995	3.0	0.15975924855513754	6.799999999999992	2.0	0.27491691897754506	dead (regular)
FUM1	YPL262W	TCA	phase 2	23	1.0	1.359079268174357	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085193751806036	6.199999999999994	1.0	0.27043873257696327	dead (regular)
GAL7	YBR018C	Galactose metabolism	phase 2	23	1.0	1.3549023202677783	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20851888739666372	6.199999999999994	1.0	0.2704381008123835	dead (regular)
QCR8	YJL166W	Oxidative Phosphorylation	phase 2	21	0.9130434782608695	1.0378696033941517	-2.296208936599511	23.800000000000068	16.0	0.02074340867030759	5.899999999999995	3.0	0.1598284059234624	6.8999999999999915	2.0	0.27501375324082183	dead (regular)
FBP1	YLR377C	Glycolysis	phase 2	23	1.0	1.2510503581539112	0.0	23.800000000000068	16.0	0.02074340867030759	10.699999999999978	6.0	0.20851235645935	6.099999999999994	1.0	0.27043988820472203	dead (regular)
ATP5	YDR298C	Oxidative Phosphorylation	phase 2	20	0.8695652173913043	0.8374228426922519	-0.8022946443933137	23.800000000000068	16.0	0.02074340867030759	6.699999999999992	4.0	0.12478998409230467	0.0	0.0	NaN	dead (overexpression)
LPD1	YFL018C	Other	phase 2	25	1.0869565217391304	1.159570289205493	0.5449418069747853	23.800000000000068	16.0	0.02074340867030759	19.1	9.0	0.22081393077935826	0.0	0.0	NaN	dead (overexpression)
ERR1	YOR393W	Glycolysis	phase 2	23	1.0	1.110525327959445	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188800903489	6.199999999999994	1.0	0.27043809134944125	dead (regular)
ERR2	YPL281C	Glycolysis	phase 2	23	1.0	1.377399550128578	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188873622994	6.199999999999994	1.0	0.2704381007678753	dead (regular)
COX7	YMR256C	Oxidative Phosphorylation	phase 2	21	0.9130434782608695	1.0322207528818028	-2.6987737393386793	23.800000000000068	16.0	0.02074340867030759	5.899999999999995	3.0	0.15970782336092387	6.699999999999992	2.0	0.27480185427968873	dead (regular)
PCK1	YKR097W	Other	phase 2	23	1.0	1.255686800156797	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085187685568754	6.199999999999994	1.0	0.2704379468942997	dead (regular)
PYC1	YGL062W	TCA	phase 2	23	1.0	1.1354014997701187	0.0	23.800000000000068	16.0	0.02074340867030759	11.299999999999976	6.0	0.2091892835981261	6.299999999999994	1.0	0.2712960817871238	dead (regular)
ZWF1	YNL241C	Pentose phosphate	phase 2	16	0.6956521739130435	0.7145957742142178	-1.0663746314512983	23.800000000000068	16.0	0.02074340867030759	0.1	0.0	0.020746763965127514	0.0	0.0	NaN	dead (overexpression)
LAT1	YNL071W	Other	phase 2	25	1.0869565217391304	1.1700627144668172	0.5113203209284151	23.800000000000068	16.0	0.02074340867030759	19.400000000000006	9.0	0.22081664374418947	0.0	0.0	NaN	dead (overexpression)
PGI1	YBR196C	Glycolysis	phase 2	23	1.0	1.0870654462396943	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20851888660289283	6.199999999999994	1.0	0.2704380997843126	dead (regular)
FBA1	YKL060C	Glycolysis	phase 2	23	1.0	1.1237842490529968	0.0	23.800000000000068	16.0	0.02074340867030759	9.699999999999982	6.0	0.19471421293632957	4.6	1.0	0.2527055061891804	dead (regular)
TAL1	YLR354C	Pentose phosphate	phase 2	23	1.0	1.0848371869816344	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20851887895040702	6.199999999999994	1.0	0.2704380898730194	dead (regular)
PDA1	YER178W	Other	phase 2	25	1.0869565217391304	1.15847891096777	0.5486945941773596	23.800000000000068	16.0	0.02074340867030759	19.1	9.0	0.22082265166223114	0.0	0.0	NaN	dead (overexpression)
PDX1	YGR193C	Other	phase 2	25	1.0869565217391304	1.1700627144668172	0.5113203209284151	23.800000000000068	16.0	0.02074340867030759	19.400000000000006	9.0	0.22081664374418947	0.0	0.0	NaN	dead (overexpression)
PDC5	YLR134W	Anaerobic excretion	phase 2	23	1.0	1.118842159009908	0.0	23.800000000000068	16.0	0.02074340867030759	9.99999999999998	6.0	0.20024363190466768	5.099999999999998	1.0	0.25982588367318926	dead (regular)
PFK1	YGR240C	Glycolysis	phase 2	23	1.0	NaN	NaN	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20851888739666372	6.199999999999994	1.0	0.2704381008123835	dead (regular)
PFK2	YMR205C	Glycolysis	phase 2	23	1.0	1.1708054185204955	0.0	23.800000000000068	16.0	0.02074340867030759	16.79999999999997	7.0	0.25495252852797734	0.0	0.0	NaN	dead (regular)
MDH1	YKL085W	TCA	phase 2	23	1.0	1.293853828586397	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20852069303753126	6.199999999999994	1.0	0.27044043942965335	dead (regular)
GLK1	YCL040W	Glycolysis	phase 2	23	1.0	1.1174288406289337	0.0	23.800000000000068	16.0	0.02074340867030759	10.499999999999979	6.0	0.20853883582091032	6.199999999999994	1.0	0.27046393747253733	dead (regular)
ACO1	YLR304C	TCA	phase 2	23	1.0	1.0860974921947986	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20851888798264967	6.199999999999994	1.0	0.270438101571336	dead (regular)
COX11	YPL132W	Oxidative Phosphorylation	phase 2	23	1.0	1.114672333550147	0.0	23.800000000000068	16.0	0.02074340867030759	10.999999999999977	6.0	0.20806635756066838	6.099999999999994	1.0	0.26986220782055437	dead (regular)
KGD1	YIL125W	TCA	phase 2	25	1.0869565217391304	0.848216451309752	0.5728981993732849	23.800000000000068	16.0	0.02074340867030759	16.99999999999997	9.0	0.2207917288277005	0.0	0.0	NaN	dead (overexpression)
ATP15	YPL271W	Oxidative Phosphorylation	phase 2	20	0.8695652173913043	0.8374764674151047	-0.8025593619223245	23.800000000000068	16.0	0.02074340867030759	6.699999999999992	4.0	0.1248779702986245	0.0	0.0	NaN	dead (overexpression)
SDH2	YLL041C	TCA	phase 2	25	1.0869565217391304	0.8639788282168434	0.6392866683853857	23.800000000000068	16.0	0.02074340867030759	17.299999999999976	9.0	0.22078654458057007	0.0	0.0	NaN	dead (overexpression)
DAL7	YIR031C	Anaplerotic reactions 	phase 2	23	1.0	NaN	NaN	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20851888739666372	6.199999999999994	1.0	0.2704381008123835	dead (regular)
IDP1	YDL066W	TCA	phase 2	25	1.0869565217391304	0.8943095594901219	0.8227472732598107	23.800000000000068	16.0	0.02074340867030759	17.299999999999976	9.0	0.2207895621940871	0.0	0.0	NaN	dead (overexpression)
QCR9	YGR183C	Oxidative Phosphorylation	phase 2	21	0.9130434782608695	1.0322573869485099	-2.6957087961877684	23.800000000000068	16.0	0.02074340867030759	5.899999999999995	3.0	0.1597714819702086	6.699999999999992	2.0	0.27492987205021036	dead (regular)
TKL1	YPR074C	Pentose phosphate	phase 2	23	1.0	1.1020195255754326	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20851888699383728	6.199999999999994	1.0	0.27043810029065307	dead (regular)
PDC6	YGR087C	Anaerobic excretion	phase 2	23	1.0	1.1188405060000286	0.0	23.800000000000068	16.0	0.02074340867030759	9.99999999999998	6.0	0.2002438122167117	5.099999999999998	1.0	0.2598261173626618	dead (regular)
ICL1	YER065C	Anaplerotic reactions 	phase 2	23	1.0	1.2203193390204035	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20851888739666372	6.199999999999994	1.0	0.2704381008123835	dead (regular)
ATP7	YKL016C	Oxidative Phosphorylation	phase 2	20	0.8695652173913043	0.837474004721107	-0.8025472010484899	23.800000000000068	16.0	0.02074340867030759	6.699999999999992	4.0	0.12480064454637668	0.0	0.0	NaN	dead (overexpression)
MLS1	YNL117W	Anaplerotic reactions 	phase 2	23	1.0	1.220314812638518	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20851888739666372	6.199999999999994	1.0	0.2704381008123835	dead (regular)
PYC2	YBR218C	TCA	phase 2	23	1.0	1.4999997901546427	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20852112642448464	6.199999999999994	1.0	0.2704410007407263	dead (regular)
NDI1	YML120C	Oxidative Phosphorylation	phase 2	23	1.0	1.050204733279295	0.0	23.800000000000068	16.0	0.02074340867030759	10.29999999999998	5.0	0.15439454994661675	5.799999999999995	2.0	0.26668266423584924	dead (regular)
PDB1	YBR221C	Other	phase 2	25	1.0869565217391304	1.1585418757700987	0.5484766804779445	23.800000000000068	16.0	0.02074340867030759	19.1	9.0	0.22082925555366217	0.0	0.0	NaN	dead (overexpression)
COX13	YGL191W	Oxidative Phosphorylation	phase 2	21	0.9130434782608695	1.0376700363332931	-2.3083737156440556	23.800000000000068	16.0	0.02074340867030759	5.899999999999995	3.0	0.1596844744256992	6.8999999999999915	2.0	0.2747523765836174	dead (regular)
TKL2	YBR117C	Pentose phosphate	phase 2	23	1.0	1.3545456192174616	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188895042313	6.199999999999994	1.0	0.27043810354204767	dead (regular)
PGM1	YKL127W	Galactose metabolism	phase 2	23	1.0	NaN	NaN	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20851888739666372	6.199999999999994	1.0	0.2704381008123835	dead (regular)
SDH3	YKL141W	TCA	phase 2	25	1.0869565217391304	0.863978828216251	0.6392866683826021	23.800000000000068	16.0	0.02074340867030759	17.299999999999976	9.0	0.22078654458057007	0.0	0.0	NaN	dead (overexpression)
PGM2	YMR105C	Galactose metabolism	phase 2	23	1.0	1.3781778237132636	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20851888740288216	6.199999999999994	1.0	0.2704381008204369	dead (regular)
SDH4	YDR178W	TCA	phase 2	25	1.0869565217391304	0.863978828216251	0.6392866683826021	23.800000000000068	16.0	0.02074340867030759	17.299999999999976	9.0	0.22078654458057007	0.0	0.0	NaN	dead (overexpression)
QCR10	YHR001W-A	Oxidative Phosphorylation	phase 2	21	0.9130434782608695	1.0323376974370708	-2.689014018649524	23.800000000000068	16.0	0.02074340867030759	5.899999999999995	3.0	0.1597952226667274	6.699999999999992	2.0	0.27496976603260836	dead (regular)
ATP3	YBR039W	Oxidative Phosphorylation	phase 2	20	0.8695652173913043	0.837422535626666	-0.8022931290721348	23.800000000000068	16.0	0.02074340867030759	6.699999999999992	4.0	0.12478673817676049	0.0	0.0	NaN	dead (overexpression)
ADH5	YBR145W	Anaerobic excretion	phase 2	23	1.0	NaN	NaN	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20851888739666372	6.199999999999994	1.0	0.2704381008123835	dead (regular)
GND1	YHR183W	Pentose phosphate	phase 2	16	0.6956521739130435	0.7170299141924354	-1.0755477039856784	23.800000000000068	16.0	0.02074340867030759	0.1	0.0	0.020746763965127514	0.0	0.0	NaN	dead (overexpression)
COX23	YHR116W	Oxidative Phosphorylation	phase 2	23	1.0	1.1156911382305796	0.0	23.800000000000068	16.0	0.02074340867030759	10.999999999999977	6.0	0.20734534949608982	5.999999999999995	1.0	0.2689384776266813	dead (regular)
SOL3	YHR163W	Pentose phosphate	phase 2	16	0.6956521739130435	0.7169007360526938	-1.0750569317750165	23.800000000000068	16.0	0.02074340867030759	0.1	0.0	0.020746763965127514	0.0	0.0	NaN	dead (overexpression)
ALD5	YER073W	Phenylalanine, tyrosine, and tryptophan biosynthesis (aromatic amino acids)	phase 2	23	1.0	1.1854098238620812	0.0	23.800000000000068	16.0	0.02074340867030759	8.599999999999985	5.0	0.16314430035883465	6.699999999999992	2.0	0.2747911876785804	dead (regular)
GPP2	YER062C	Anaerobic excretion	phase 2	23	1.0	1.236842104807014	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20851896561060532	6.299999999999994	1.0	0.2704279561282228	dead (regular)
NDE1	YMR145C	Oxidative Phosphorylation	phase 2	23	1.0	NaN	NaN	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20851888739666372	6.199999999999994	1.0	0.2704381008123835	dead (regular)
GPP1	YIL053W	Anaerobic excretion	phase 2	23	1.0	1.1033333331266675	0.0	23.800000000000068	16.0	0.02074340867030759	10.699999999999978	6.0	0.21010535802845542	6.399999999999993	1.0	0.272472116816031	dead (regular)
GPD2	YOL059W	Anaerobic excretion	phase 2	23	1.0	NaN	NaN	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20851888739666372	6.199999999999994	1.0	0.2704381008123835	dead (regular)
ERR3	YMR323W	Glycolysis	phase 2	23	1.0	1.110525316847493	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20851888757144285	6.199999999999994	1.0	0.27043810103875215	dead (regular)
CIT3	YPR001W	TCA	phase 2	23	1.0	1.2465368653146667	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20851886729068972	6.199999999999994	1.0	0.27043807477166865	dead (regular)
ALD4	YOR374W	Phenylalanine, tyrosine, and tryptophan biosynthesis (aromatic amino acids)	phase 2	23	1.0	1.324735131923405	0.0	23.800000000000068	16.0	0.02074340867030759	10.799999999999978	6.0	0.21231046872602316	6.699999999999992	1.0	0.27529615776466604	dead (regular)
RPE1	YJL121C	Pentose phosphate	phase 2	23	1.0	1.117981012277684	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20852326595324863	6.199999999999994	1.0	0.27044377180057977	dead (regular)
SDH9	YJL045W	TCA	phase 2	23	1.0	1.150887196494265	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20851888739666372	6.199999999999994	1.0	0.2704381008123835	dead (regular)
COX16	YJL003W	Oxidative Phosphorylation	phase 2	23	1.0	1.1167771577314158	0.0	23.800000000000068	16.0	0.02074340867030759	11.099999999999977	6.0	0.20732485536391593	5.899999999999995	1.0	0.26892208601546586	dead (regular)
ALD2	YMR170C	Phenylalanine, tyrosine, and tryptophan biosynthesis (aromatic amino acids)	phase 2	23	1.0	1.198706561681113	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20852067822409243	6.099999999999994	1.0	0.2704506669763008	dead (regular)
PYK2	YOR347C	Glycolysis	phase 2	23	1.0	1.367576269315051	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.208510438936427	6.199999999999994	1.0	0.27042715859492944	dead (regular)
ACS2	YLR153C	Other	phase 2	23	1.0	1.1161759282281887	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20646642627193776	5.899999999999995	1.0	0.2678100717024505	dead (regular)
COX18	YGR062C	Oxidative Phosphorylation	phase 2	23	1.0	1.1146604582283661	0.0	23.800000000000068	16.0	0.02074340867030759	10.999999999999977	6.0	0.20807357016959405	6.099999999999994	1.0	0.269871549957289	dead (regular)
LSC2	YGR244C	TCA	phase 2	25	1.0869565217391304	0.864003896565075	0.6394045089735948	23.800000000000068	16.0	0.02074340867030759	17.299999999999976	9.0	0.22078654458057007	0.0	0.0	NaN	dead (overexpression)
SOL4	YGR248W	Pentose phosphate	phase 2	23	1.0	1.1320674213962627	0.0	23.800000000000068	16.0	0.02074340867030759	10.499999999999979	6.0	0.20854246891221445	6.199999999999994	1.0	0.2704686429542415	dead (regular)
GND2	YGR256W	Pentose phosphate	phase 2	23	1.0	1.1320940562652952	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20852717970355636	6.199999999999994	1.0	0.2704488407842439	dead (regular)
LSC1	YOR142W	TCA	phase 2	25	1.0869565217391304	0.864003896565075	0.6394045089735948	23.800000000000068	16.0	0.02074340867030759	17.299999999999976	9.0	0.22078654458057007	0.0	0.0	NaN	dead (overexpression)
ALD6	YPL061W	Anaerobic excretion	phase 2	19	0.8260869565217391	0.8098891194387261	-0.9147979482542432	23.800000000000068	16.0	0.02074340867030759	4.200000000000001	3.0	0.09579818859872197	0.0	0.0	NaN	dead (overexpression)
OLI1	Q0130	Oxidative Phosphorylation	phase 2	20	0.8695652173913043	0.8374739194985529	-0.8025467802229704	23.800000000000068	16.0	0.02074340867030759	6.699999999999992	4.0	0.12480098001931618	0.0	0.0	NaN	dead (overexpression)
TIM11	YDR322C-A	Oxidative Phosphorylation	phase 2	20	0.8695652173913043	0.8374744083954659	-0.8025491943821161	23.800000000000068	16.0	0.02074340867030759	6.699999999999992	4.0	0.12480555203787141	0.0	0.0	NaN	dead (overexpression)
ATP18	YML081C-A	Oxidative Phosphorylation	phase 2	20	0.8695652173913043	0.8374739653880056	-0.8025470068231737	23.800000000000068	16.0	0.02074340867030759	6.699999999999992	4.0	0.12480143888920509	0.0	0.0	NaN	dead (overexpression)
ATP19	YOL077W-A	Oxidative Phosphorylation	phase 2	20	0.8695652173913043	0.8374849235225869	-0.8026011212985763	23.800000000000068	16.0	0.02074340867030759	6.699999999999992	4.0	0.1249624107408078	0.0	0.0	NaN	dead (overexpression)
GPD1	YDL022W	Anaerobic excretion	phase 2	23	1.0	1.1376811591449276	0.0	23.800000000000068	16.0	0.02074340867030759	10.699999999999978	6.0	0.20816992934110343	6.199999999999994	1.0	0.2699861397663364	dead (regular)
SDH1	YKL148C	TCA	phase 2	25	1.0869565217391304	0.8693781031472161	0.6657116749508997	23.800000000000068	16.0	0.02074340867030759	17.199999999999974	9.0	0.22079381199126508	0.0	0.0	NaN	dead (overexpression)
COX12	YLR038C	Oxidative Phosphorylation	phase 2	21	0.9130434782608695	1.032460258159051	-2.6788610649075912	23.800000000000068	16.0	0.02074340867030759	5.899999999999995	3.0	0.15979678510995207	6.699999999999992	2.0	0.27494960416299347	dead (regular)
ACS1	YAL054C	Other	phase 2	23	1.0	1.1788929308153646	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20851888739666372	6.299999999999994	1.0	0.2704278548337172	dead (regular)
HFD1	YMR110C	Phenylalanine, tyrosine, and tryptophan biosynthesis (aromatic amino acids)	phase 2	23	1.0	1.1322915805020037	0.0	23.800000000000068	16.0	0.02074340867030759	10.999999999999977	6.0	0.21183082823368465	6.5999999999999925	1.0	0.27468562751693865	dead (regular)
COX20	YDR231C	Oxidative Phosphorylation	phase 2	23	1.0	1.1156438000129993	0.0	23.800000000000068	16.0	0.02074340867030759	10.999999999999977	6.0	0.2073743108255576	5.999999999999995	1.0	0.26897599205964545	dead (regular)
YLR446W	YLR446W	Glycolysis	phase 2	23	1.0	1.108535683129157	0.0	23.800000000000068	16.0	0.02074340867030759	10.499999999999979	6.0	0.20853689199427	6.199999999999994	1.0	0.2704614198807872	dead (regular)
ATP17	YDR377W	Oxidative Phosphorylation	phase 2	20	0.8695652173913043	0.8374739164282858	-0.802546765062124	23.800000000000068	16.0	0.02074340867030759	6.699999999999992	4.0	0.12480077251854622	0.0	0.0	NaN	dead (overexpression)
NDE2	YDL085W	Oxidative Phosphorylation	phase 2	23	1.0	1.2445658730964724	0.0	23.800000000000068	16.0	0.02074340867030759	10.699999999999978	6.0	0.20851235645935	6.099999999999994	1.0	0.27043988820472203	dead (regular)
FAP7	YDL166C	Salvage pathways	phase 2	23	1.0	1.121849446328533	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20852136080082637	6.199999999999994	1.0	0.2704413042986329	dead (regular)
ATP16	YDL004W	Oxidative Phosphorylation	phase 2	20	0.8695652173913043	0.8374738294294479	-0.8025463354658586	23.800000000000068	16.0	0.02074340867030759	6.699999999999992	4.0	0.12479964273239852	0.0	0.0	NaN	dead (overexpression)
RKI1	YOR095C	Pentose phosphate	phase 2	23	1.0	1.0938026990242316	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20851888987023703	6.199999999999994	1.0	0.27043810401608837	dead (regular)
ATP20	YPR020W	Oxidative Phosphorylation	phase 2	20	0.8695652173913043	0.8374737943847551	-0.8025461624169054	23.800000000000068	16.0	0.02074340867030759	6.699999999999992	4.0	0.12479948647846262	0.0	0.0	NaN	dead (overexpression)
ATP14	YLR295C	Oxidative Phosphorylation	phase 2	20	0.8695652173913043	0.8374737891060366	-0.8025461363508621	23.800000000000068	16.0	0.02074340867030759	6.699999999999992	4.0	0.12479958368412539	0.0	0.0	NaN	dead (overexpression)
COX19	YLL018C-A	Oxidative Phosphorylation	phase 2	23	1.0	1.1167992258074726	0.0	23.800000000000068	16.0	0.02074340867030759	11.099999999999977	6.0	0.2073114886749257	5.899999999999995	1.0	0.2689047707245312	dead (regular)
SOD1	YJR104C	Oxidative stress	phase 2	21	0.9130434782608695	0.6257955058626559	-0.23237701070264222	23.800000000000068	16.0	0.02074340867030759	9.799999999999981	5.0	0.1656285528935088	0.0	0.0	NaN	dead (overexpression)
SOD2	YHR008C	Oxidative stress	phase 2	23	1.0	NaN	NaN	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20851888739666372	6.199999999999994	1.0	0.2704381008123835	dead (regular)
GPX3	YIR037W	Oxidative stress	phase 2	22	0.9565217391304348	1.0209083595090531	-2.0794678248544245	23.800000000000068	16.0	0.02074340867030759	15.399999999999961	6.0	0.2112649319381624	0.0	0.0	NaN	dead (overexpression)
GLR1	YPL091W	Oxidative stress	phase 2	23	1.0	1.2716018950763956	0.0	23.800000000000068	16.0	0.02074340867030759	9.099999999999984	5.0	0.16236624494798313	6.699999999999992	2.0	0.27343166908814104	dead (regular)
TRX3	YCR083W	Oxidative stress	phase 2	23	1.0	1.2262650655436393	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.20851888739666372	6.199999999999994	1.0	0.2704381008123835	dead (regular)
TRR2	YHR106W	Oxidative stress	phase 2	23	1.0	1.2262670195881962	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188799794676	6.199999999999994	1.0	0.2704380912058307	dead (regular)
CTA1	YDR256C	Oxidative stress	phase 2	23	1.0	0.9999998015003145	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188895121118	6.199999999999994	1.0	0.2704381035522537	dead (regular)
GPX1	YKL026C	Oxidative stress	phase 2	23	1.0	1.2262758857329545	0.0	23.800000000000068	16.0	0.02074340867030759	10.599999999999978	6.0	0.2085188810246032	6.199999999999994	1.0	0.27043809255946233	dead (regular)
